city,locality,area_sqft,bhk,bathrooms,age_years,floor,total_floors,parking,gym,pool,furnishing,price
Mumbai,Andheri,3287,2,2,4,17,22,1,1,1,Unfurnished,30339498
Mumbai,Andheri,617,2,3,1,0,9,1,1,0,Fully Furnished,7133995
Pune,Hinjewadi,3736,3,2,10,12,14,1,1,0,Fully Furnished,25300076
Delhi NCR,Greater Noida,1049,4,4,0,0,9,0,0,0,Fully Furnished,8891044
Chennai,OMR,1410,3,4,8,12,17,0,0,0,Semi-Furnished,8800872
Chennai,OMR,1369,2,2,24,20,29,1,0,0,Fully Furnished,8578606
Pune,Baner,1307,3,4,5,4,8,0,0,0,Unfurnished,8954453
Delhi NCR,Dwarka,2172,1,1,10,22,30,1,0,1,Unfurnished,17371381
Pune,Viman Nagar,1320,2,3,7,16,24,1,1,0,Unfurnished,8855056
Delhi NCR,Gurugram,2281,4,3,12,15,18,1,0,1,Semi-Furnished,19146933
Bangalore,Indiranagar,1721,3,3,11,20,25,1,1,0,Unfurnished,9300440
Pune,Baner,3945,2,1,8,17,18,0,1,1,Fully Furnished,27481419
Delhi NCR,Noida Sector 62,2101,2,1,14,9,15,1,1,0,Fully Furnished,16007080
Chennai,Velachery,3111,2,2,4,16,25,1,0,0,Fully Furnished,17998201
Delhi NCR,Dwarka,3700,2,1,14,6,7,1,0,0,Semi-Furnished,27964937
Delhi NCR,Greater Noida,2961,3,2,1,14,16,0,0,1,Unfurnished,23064980
Pune,Kothrud,3951,2,3,14,18,25,1,1,0,Fully Furnished,26447997
Bangalore,Hebbal,1379,4,3,19,26,32,1,0,0,Fully Furnished,7873863
Bangalore,Whitefield,1492,3,4,2,8,11,1,1,1,Unfurnished,8997032
Bangalore,Koramangala,500,4,3,9,20,22,1,1,0,Unfurnished,3494819
Bangalore,Koramangala,666,3,3,6,20,27,1,1,0,Fully Furnished,4805538
Hyderabad,Kondapur,2563,3,2,9,4,9,1,1,1,Fully Furnished,15190726
Pune,Baner,3204,3,2,9,24,30,1,0,0,Fully Furnished,21030982
Mumbai,Bandra,611,1,1,7,28,37,1,0,0,Semi-Furnished,6090524
Pune,Hinjewadi,3939,3,4,12,9,16,0,1,0,Semi-Furnished,23943386
Hyderabad,Kondapur,1625,2,2,20,12,16,0,0,1,Fully Furnished,8096210
Bangalore,Indiranagar,3141,2,2,1,0,9,0,1,0,Semi-Furnished,16209018
Hyderabad,HITEC City,1929,2,1,11,20,23,0,1,0,Semi-Furnished,10467233
Chennai,OMR,2505,3,2,8,25,29,0,1,1,Semi-Furnished,16302443
Chennai,Anna Nagar,2543,5,6,0,5,8,0,1,0,Unfurnished,15833639
Pune,Hinjewadi,1006,2,2,20,24,27,0,1,0,Fully Furnished,7023722
Pune,Wakad,2134,3,2,11,2,3,0,1,0,Fully Furnished,14590710
Mumbai,Kurla,1170,4,3,11,16,21,0,1,0,Semi-Furnished,12392215
Mumbai,Kurla,3611,2,2,2,11,15,1,0,0,Semi-Furnished,33546109
Chennai,Anna Nagar,2190,2,1,23,26,35,1,1,1,Semi-Furnished,12372937
Bangalore,HSR Layout,3952,2,1,7,10,14,1,1,0,Semi-Furnished,21061501
Hyderabad,Kondapur,3306,4,4,12,7,10,1,1,1,Unfurnished,19899670
Mumbai,Andheri,3044,2,3,16,24,30,1,0,0,Semi-Furnished,27921499
Delhi NCR,Gurugram,1464,2,1,19,11,16,0,0,0,Unfurnished,10747417
Mumbai,Powai,780,3,2,9,10,14,1,1,1,Semi-Furnished,8947345
Bangalore,Indiranagar,850,4,4,14,21,22,1,1,0,Semi-Furnished,5699971
Bangalore,Koramangala,2881,4,4,23,4,7,1,1,0,Semi-Furnished,15217354
Pune,Kothrud,2449,2,3,24,27,31,1,1,1,Semi-Furnished,15455520
Hyderabad,Gachibowli,2466,4,5,8,7,15,0,1,0,Fully Furnished,14034976
Bangalore,HSR Layout,3308,2,1,17,11,20,1,0,1,Unfurnished,18229998
Mumbai,Powai,2047,2,3,24,21,29,1,0,1,Fully Furnished,20519109
Mumbai,Powai,1806,4,5,7,5,14,1,0,0,Fully Furnished,18285266
Chennai,Anna Nagar,2464,3,4,13,8,9,0,1,1,Semi-Furnished,13894815
Bangalore,Hebbal,1227,2,1,10,24,25,0,0,0,Unfurnished,6279497
Delhi NCR,Gurugram,3890,3,4,12,16,19,1,0,1,Fully Furnished,29877781
Pune,Wakad,1322,3,4,15,27,31,1,1,1,Fully Furnished,10577653
Hyderabad,HITEC City,1937,4,5,13,1,3,0,0,0,Fully Furnished,11542190
Delhi NCR,Noida Sector 62,2561,4,4,8,0,7,1,1,0,Semi-Furnished,21292198
Pune,Baner,1579,3,4,8,17,26,0,0,1,Fully Furnished,11912668
Mumbai,Bandra,3974,4,5,18,2,8,0,1,1,Unfurnished,39215973
Delhi NCR,Noida Sector 62,2889,3,3,4,28,32,1,1,1,Semi-Furnished,23779776
Pune,Baner,698,3,3,14,13,19,1,1,1,Semi-Furnished,5263252
Mumbai,Andheri,2383,3,2,10,12,13,1,1,0,Fully Furnished,22229477
Mumbai,Kurla,1177,2,1,18,1,7,1,1,0,Fully Furnished,11523456
Mumbai,Powai,3863,1,1,5,21,25,1,0,1,Semi-Furnished,34801607
Mumbai,Andheri,3205,2,1,9,3,6,0,1,0,Unfurnished,30007203
Mumbai,Bandra,1964,3,4,15,14,20,0,1,1,Fully Furnished,18788277
Chennai,Velachery,577,2,1,4,4,13,1,0,1,Semi-Furnished,3780686
Delhi NCR,Faridabad,2659,2,3,17,9,17,0,1,1,Fully Furnished,21282722
Pune,Hinjewadi,1034,2,3,18,8,16,0,1,0,Fully Furnished,7263701
Chennai,Adyar,1898,1,2,22,17,26,1,1,1,Semi-Furnished,11294385
Chennai,T Nagar,3687,3,3,9,2,8,1,0,0,Semi-Furnished,22140791
Bangalore,Koramangala,1665,2,1,9,13,21,0,1,0,Fully Furnished,9331851
Bangalore,Indiranagar,3539,2,1,11,9,16,1,1,1,Unfurnished,18319116
Bangalore,HSR Layout,1720,3,3,20,16,17,0,1,1,Fully Furnished,10115508
Hyderabad,Kondapur,1289,4,4,2,14,20,0,0,0,Unfurnished,8527414
Bangalore,Koramangala,2063,1,1,3,17,21,1,1,1,Unfurnished,10093228
Pune,Baner,1822,2,2,21,16,19,1,0,0,Fully Furnished,12396166
Chennai,Velachery,1599,4,4,23,29,32,0,0,1,Fully Furnished,9566365
Pune,Kothrud,3077,2,3,11,24,32,1,1,1,Unfurnished,21402276
Delhi NCR,Greater Noida,2647,4,5,6,2,3,1,1,0,Fully Furnished,21049343
Bangalore,HSR Layout,2002,2,3,11,15,22,1,1,0,Semi-Furnished,11766437
Hyderabad,HITEC City,3520,2,2,2,18,22,1,0,0,Semi-Furnished,19126499
Delhi NCR,Noida Sector 62,1991,2,2,17,12,13,0,0,0,Semi-Furnished,15753791
Hyderabad,Madhapur,2159,1,2,18,22,24,1,0,0,Semi-Furnished,10953478
Delhi NCR,Gurugram,2400,4,5,4,16,23,0,1,0,Semi-Furnished,19822002
Chennai,Velachery,1815,5,4,13,24,25,0,0,0,Semi-Furnished,10913280
Pune,Wakad,3562,5,6,22,22,28,1,0,1,Fully Furnished,24161304
Mumbai,Andheri,624,4,5,7,15,19,0,0,0,Fully Furnished,6864492
Pune,Baner,3562,4,3,21,8,11,1,1,1,Semi-Furnished,23321611
Bangalore,HSR Layout,1018,3,2,14,23,30,1,1,1,Semi-Furnished,5951172
Mumbai,Powai,2570,4,3,15,20,29,1,1,1,Semi-Furnished,26064407
Hyderabad,Jubilee Hills,661,2,1,17,11,16,1,0,0,Fully Furnished,3929596
Chennai,T Nagar,3176,2,2,10,2,8,1,1,0,Unfurnished,18184540
Chennai,Adyar,3053,3,2,1,26,33,1,1,1,Semi-Furnished,17752689
Hyderabad,Gachibowli,1381,4,3,9,8,14,1,1,0,Unfurnished,7649547
Bangalore,HSR Layout,1544,3,3,10,15,21,1,0,0,Unfurnished,8349047
Hyderabad,Madhapur,2287,4,3,4,4,7,1,1,1,Semi-Furnished,12076575
Delhi NCR,Gurugram,2361,3,2,20,24,27,0,0,1,Fully Furnished,17198434
Bangalore,HSR Layout,982,3,2,16,18,23,1,1,0,Semi-Furnished,5551684
Mumbai,Powai,2025,5,5,0,21,28,1,1,1,Semi-Furnished,21385121
Hyderabad,Kondapur,2466,2,3,24,12,18,1,0,0,Fully Furnished,12277604
Bangalore,Indiranagar,2856,4,3,13,1,3,1,1,0,Unfurnished,15125536
Mumbai,Thane,1373,3,2,14,18,21,1,1,0,Semi-Furnished,13212440
Hyderabad,HITEC City,2076,3,2,6,17,22,1,0,0,Unfurnished,10898629
Chennai,Anna Nagar,2750,4,3,7,11,18,0,0,0,Unfurnished,15632336
Hyderabad,Kondapur,3987,2,2,15,17,23,1,1,0,Semi-Furnished,19262932
Pune,Wakad,3187,2,3,12,4,7,1,1,1,Semi-Furnished,21184643
Hyderabad,Kondapur,641,3,2,4,25,32,0,1,0,Unfurnished,3965924
Pune,Hinjewadi,2379,1,1,2,19,24,1,0,0,Semi-Furnished,14857581
Mumbai,Kurla,1503,3,3,12,26,30,1,0,1,Fully Furnished,16041268
Hyderabad,HITEC City,3162,2,3,18,19,25,1,0,1,Semi-Furnished,18660606
Mumbai,Bandra,2654,4,5,11,28,30,1,0,1,Semi-Furnished,25410516
Mumbai,Andheri,2514,1,2,18,7,14,0,1,0,Unfurnished,22366844
Bangalore,Indiranagar,1028,3,2,16,29,31,1,0,1,Semi-Furnished,6761604
Mumbai,Kurla,3123,4,3,10,21,28,0,0,0,Unfurnished,28640637
Mumbai,Andheri,1468,4,3,2,15,23,1,1,1,Fully Furnished,15016457
Hyderabad,Jubilee Hills,2272,3,3,1,25,27,0,1,0,Unfurnished,13352751
Hyderabad,Gachibowli,3235,3,3,23,1,9,1,0,1,Fully Furnished,19047719
Chennai,T Nagar,2838,2,2,13,12,19,1,1,1,Semi-Furnished,16486109
Bangalore,Koramangala,1304,2,1,21,0,3,1,1,0,Fully Furnished,6490272
Mumbai,Powai,1834,1,1,20,4,11,1,0,1,Semi-Furnished,16520251
Bangalore,Whitefield,1167,3,2,16,22,23,1,1,0,Unfurnished,6303220
Pune,Wakad,884,2,3,1,20,22,1,1,0,Semi-Furnished,7064991
Mumbai,Andheri,3624,3,3,17,11,16,1,1,1,Unfurnished,33342386
Bangalore,Indiranagar,2108,2,2,22,3,12,0,1,0,Semi-Furnished,10371135
Chennai,OMR,3754,3,4,14,4,5,1,1,1,Semi-Furnished,21110912
Chennai,Adyar,3940,3,4,11,10,15,1,1,0,Semi-Furnished,22275014
Mumbai,Bandra,3248,4,5,15,9,15,1,1,0,Semi-Furnished,32592010
Pune,Kothrud,512,2,1,15,7,10,1,0,1,Unfurnished,3663422
Chennai,Velachery,3507,2,3,6,20,25,0,1,0,Unfurnished,20588941
Chennai,T Nagar,2707,2,1,5,8,10,0,1,0,Semi-Furnished,14818020
Pune,Viman Nagar,1807,1,1,13,25,33,1,0,1,Fully Furnished,11712751
Bangalore,Whitefield,3112,3,3,7,6,9,0,0,1,Unfurnished,14350853
Chennai,OMR,3858,2,3,19,26,31,0,1,1,Unfurnished,20621554
Hyderabad,Jubilee Hills,2555,1,1,24,28,29,0,1,0,Semi-Furnished,14527022
Delhi NCR,Noida Sector 62,571,4,3,23,13,18,0,1,1,Fully Furnished,5519190
Delhi NCR,Noida Sector 62,3439,3,4,18,10,11,0,0,1,Semi-Furnished,25162466
Chennai,Velachery,2645,2,1,18,29,38,1,1,1,Fully Furnished,14394077
Bangalore,Hebbal,2634,1,1,11,17,19,1,1,0,Fully Furnished,13859632
Bangalore,HSR Layout,2365,2,1,8,24,30,0,1,1,Semi-Furnished,11824963
Mumbai,Kurla,600,3,4,8,17,26,1,1,0,Semi-Furnished,6616620
Hyderabad,Madhapur,780,3,2,4,21,24,0,1,0,Fully Furnished,5424400
Bangalore,HSR Layout,1382,3,3,13,29,35,1,0,0,Semi-Furnished,7305516
Pune,Baner,1812,2,3,0,7,8,1,1,1,Fully Furnished,12047634
Hyderabad,Jubilee Hills,3296,3,3,2,1,8,0,0,0,Semi-Furnished,18816547
Delhi NCR,Faridabad,2743,2,2,10,21,23,1,0,0,Fully Furnished,22131037
Hyderabad,Gachibowli,2938,3,3,20,20,25,1,1,0,Fully Furnished,14919694
Pune,Viman Nagar,1108,4,3,3,6,11,0,1,0,Unfurnished,8206816
Chennai,Adyar,949,2,1,19,25,26,1,1,0,Unfurnished,6055608
Pune,Hinjewadi,3939,2,2,0,28,35,1,1,1,Semi-Furnished,27508928
Pune,Baner,3667,4,4,5,4,8,1,1,1,Semi-Furnished,25449781
Chennai,Velachery,1784,2,3,9,13,17,0,1,0,Unfurnished,11171427
Chennai,Anna Nagar,2035,2,2,3,13,20,1,0,0,Fully Furnished,12502676
Chennai,T Nagar,620,3,2,16,2,3,0,1,1,Unfurnished,4300958
Chennai,OMR,3937,3,3,21,5,11,0,1,1,Fully Furnished,23524147
Chennai,Velachery,2879,4,4,20,22,23,1,0,1,Semi-Furnished,15970023
Pune,Baner,1575,2,3,4,16,22,0,1,0,Semi-Furnished,11433579
Mumbai,Andheri,3967,2,2,1,23,25,1,1,1,Semi-Furnished,37105641
Mumbai,Powai,817,2,3,0,7,8,1,0,1,Fully Furnished,8887625
Bangalore,Indiranagar,3222,3,4,15,28,36,0,0,0,Semi-Furnished,15361658
Mumbai,Powai,1201,2,2,6,19,26,1,1,1,Semi-Furnished,13259182
Delhi NCR,Dwarka,3848,3,3,20,29,31,1,0,0,Semi-Furnished,29151150
Mumbai,Thane,3765,1,1,2,29,31,0,1,1,Semi-Furnished,36577954
Pune,Kothrud,3240,1,1,13,23,28,1,1,1,Semi-Furnished,21667208
Chennai,OMR,1516,2,3,21,2,6,0,0,0,Semi-Furnished,8758263
Chennai,Velachery,520,5,6,18,28,32,1,1,1,Fully Furnished,5030037
Pune,Kothrud,2946,4,3,15,14,23,1,1,1,Fully Furnished,20260919
Delhi NCR,Gurugram,2238,5,6,21,4,5,1,1,1,Fully Furnished,17375046
Mumbai,Thane,2749,2,1,5,18,27,1,1,1,Unfurnished,26436340
Pune,Baner,3013,1,2,24,1,4,0,1,0,Semi-Furnished,18965180
Bangalore,Hebbal,3722,2,1,23,20,28,1,1,0,Semi-Furnished,20042191
Chennai,T Nagar,1395,3,2,0,7,12,0,1,0,Unfurnished,8165945
Hyderabad,Kondapur,1682,2,3,6,8,11,1,0,0,Semi-Furnished,9973211
Bangalore,Koramangala,2857,2,3,10,4,13,1,1,0,Fully Furnished,15846217
Delhi NCR,Gurugram,3051,1,2,24,2,11,1,0,0,Unfurnished,23016836
Bangalore,Koramangala,2573,3,3,17,11,19,1,1,0,Unfurnished,11942795
Pune,Wakad,565,2,2,8,2,5,1,0,0,Fully Furnished,4497296
Mumbai,Thane,762,1,2,21,23,26,1,1,0,Semi-Furnished,8227515
Chennai,T Nagar,971,2,3,2,18,21,0,1,0,Semi-Furnished,6655201
Delhi NCR,Noida Sector 62,2714,2,3,23,15,21,1,1,0,Semi-Furnished,20613645
Delhi NCR,Noida Sector 62,3347,3,4,22,24,26,1,1,1,Unfurnished,25895962
Hyderabad,Madhapur,3725,3,2,7,25,34,0,1,1,Semi-Furnished,19920046
Bangalore,Indiranagar,842,2,2,7,15,17,0,1,0,Unfurnished,4690036
Hyderabad,Kondapur,1217,3,4,22,0,8,1,1,1,Semi-Furnished,7575520
Mumbai,Powai,2960,1,1,0,16,20,0,1,1,Unfurnished,28311353
Mumbai,Thane,3755,2,2,9,20,24,1,0,0,Semi-Furnished,36200156
Hyderabad,Gachibowli,2194,3,2,14,19,24,0,0,1,Unfurnished,11724479
Chennai,Anna Nagar,3765,5,6,9,2,3,1,1,1,Semi-Furnished,23106742
Mumbai,Thane,3573,3,3,7,16,20,0,1,0,Semi-Furnished,34084172
Hyderabad,Madhapur,1738,2,1,20,22,28,0,1,0,Semi-Furnished,9464145
Bangalore,Indiranagar,3234,3,4,1,16,18,1,0,1,Fully Furnished,16446101
Hyderabad,Kondapur,3344,2,3,17,15,18,1,1,0,Semi-Furnished,18714350
Hyderabad,HITEC City,2525,3,3,1,5,9,1,0,0,Semi-Furnished,12833983
Pune,Kothrud,3030,2,1,24,25,28,0,1,1,Fully Furnished,20170101
Mumbai,Andheri,1555,3,2,20,17,26,0,1,1,Semi-Furnished,15038140
Chennai,Velachery,514,2,1,18,13,19,1,1,0,Semi-Furnished,3464393
Chennai,Adyar,3889,3,2,21,19,24,1,0,1,Fully Furnished,23726283
Pune,Wakad,2369,3,4,8,7,12,1,0,1,Unfurnished,16753994
Delhi NCR,Noida Sector 62,3814,1,1,24,18,20,1,1,0,Semi-Furnished,30025882
Chennai,Anna Nagar,516,4,4,24,8,17,1,1,0,Fully Furnished,3939617
Hyderabad,Madhapur,3081,3,2,9,20,22,1,0,1,Semi-Furnished,16002856
Pune,Wakad,2279,2,1,3,21,26,1,1,0,Semi-Furnished,15710422
Bangalore,Hebbal,2449,1,1,20,17,24,0,0,0,Unfurnished,11225527
Mumbai,Kurla,580,3,3,0,0,3,1,0,0,Fully Furnished,6974550
Mumbai,Powai,3203,2,3,10,20,28,1,1,1,Fully Furnished,30614453
Mumbai,Andheri,2983,4,5,21,16,21,1,1,0,Fully Furnished,27771199
Hyderabad,Madhapur,3579,1,1,1,3,6,1,0,0,Unfurnished,17963728
Bangalore,Whitefield,1518,1,2,22,15,18,0,1,1,Unfurnished,7596086
Pune,Kothrud,3226,4,5,3,23,26,0,0,0,Semi-Furnished,23232809
Pune,Viman Nagar,3858,5,5,14,29,32,0,1,0,Unfurnished,24705572
Mumbai,Powai,1279,1,1,19,11,15,1,1,0,Semi-Furnished,12231861
Bangalore,Indiranagar,2324,3,4,24,12,13,1,1,0,Fully Furnished,12447369
Bangalore,Koramangala,2733,2,1,12,1,4,1,1,0,Unfurnished,13692254
Bangalore,Hebbal,2969,3,2,0,21,26,1,0,0,Unfurnished,14911957
Chennai,OMR,3013,4,5,21,11,19,1,1,1,Fully Furnished,17456382
Chennai,OMR,2630,2,2,1,9,17,1,1,0,Semi-Furnished,15745914
Mumbai,Kurla,3114,2,3,5,28,37,1,0,1,Unfurnished,29279409
Bangalore,HSR Layout,3190,1,1,6,29,38,1,0,1,Semi-Furnished,16703906
Delhi NCR,Noida Sector 62,824,1,2,18,14,20,1,0,1,Fully Furnished,6981334
Bangalore,HSR Layout,3990,1,1,3,4,11,0,1,0,Fully Furnished,18720328
Pune,Wakad,2598,4,4,17,0,4,1,0,0,Semi-Furnished,18189578
Pune,Viman Nagar,1550,2,2,22,7,10,1,1,1,Semi-Furnished,9527855
Mumbai,Thane,1176,3,2,8,20,23,1,1,0,Semi-Furnished,11843776
Delhi NCR,Faridabad,2529,3,4,20,24,26,1,1,1,Semi-Furnished,20487651
Bangalore,Whitefield,3528,3,3,10,17,25,0,1,0,Fully Furnished,20009620
Delhi NCR,Noida Sector 62,2511,2,3,4,5,12,1,1,0,Fully Furnished,19282232
Mumbai,Powai,1292,1,2,24,22,30,1,1,1,Semi-Furnished,12565127
Pune,Hinjewadi,3633,3,4,23,0,6,1,0,1,Semi-Furnished,23024762
Pune,Baner,3204,2,1,0,13,18,0,1,1,Semi-Furnished,20673178
Chennai,T Nagar,1694,3,4,1,9,10,1,1,0,Semi-Furnished,11260248
Mumbai,Andheri,3857,2,1,22,3,11,0,0,1,Fully Furnished,34751097
Mumbai,Thane,2664,3,3,2,17,19,1,1,0,Semi-Furnished,24631263
Bangalore,Whitefield,3575,3,4,21,22,23,1,1,1,Semi-Furnished,17582551
Bangalore,Indiranagar,3637,3,3,16,18,27,1,1,0,Semi-Furnished,18921850
Chennai,Adyar,3631,2,3,23,24,32,0,1,1,Unfurnished,18976649
Hyderabad,Kondapur,1404,2,2,1,7,16,1,0,1,Fully Furnished,8109002
Delhi NCR,Faridabad,1001,4,3,0,11,16,0,1,0,Semi-Furnished,9006286
Hyderabad,HITEC City,1298,1,1,1,9,12,1,1,0,Semi-Furnished,7989822
Hyderabad,Jubilee Hills,3404,2,2,7,12,20,0,1,1,Unfurnished,18324278
Mumbai,Powai,3800,3,4,12,6,10,0,0,1,Semi-Furnished,37454994
Delhi NCR,Gurugram,1623,4,5,13,23,24,1,0,0,Fully Furnished,12501812
Mumbai,Kurla,1642,2,3,20,16,25,0,0,1,Semi-Furnished,15443653
Delhi NCR,Greater Noida,2616,3,4,11,25,29,0,1,1,Semi-Furnished,19458468
Pune,Kothrud,3211,3,2,8,11,13,1,1,0,Semi-Furnished,20960339
Mumbai,Kurla,3339,1,1,18,5,8,1,1,1,Semi-Furnished,32758172
Mumbai,Kurla,720,3,3,23,22,28,1,1,0,Semi-Furnished,6988801
Mumbai,Powai,3557,4,3,19,6,15,0,1,0,Unfurnished,34043090
Chennai,OMR,2770,5,5,6,12,18,1,1,0,Fully Furnished,18046912
Mumbai,Andheri,3224,1,2,9,13,17,1,0,1,Semi-Furnished,31972233
Bangalore,HSR Layout,2758,3,4,23,24,25,1,1,0,Semi-Furnished,15028027
Bangalore,HSR Layout,1430,2,3,2,22,24,1,1,0,Fully Furnished,7649087
Delhi NCR,Gurugram,1385,1,1,18,27,34,1,0,1,Semi-Furnished,10576919
Pune,Baner,3429,3,2,16,22,25,1,0,0,Semi-Furnished,21294154
Chennai,Velachery,761,2,1,7,12,14,1,1,0,Semi-Furnished,5135324
Delhi NCR,Gurugram,3065,2,2,17,5,11,1,1,0,Unfurnished,23999272
Bangalore,Whitefield,1771,2,1,6,18,22,1,0,0,Fully Furnished,9731937
Chennai,OMR,1297,2,1,6,12,13,1,1,1,Semi-Furnished,7430727
Chennai,Adyar,1780,3,4,22,21,30,1,1,1,Unfurnished,11741947
Pune,Hinjewadi,3634,2,2,19,8,17,1,0,1,Fully Furnished,25315650
Chennai,Anna Nagar,3963,3,2,22,10,15,1,0,1,Semi-Furnished,22389934
Mumbai,Kurla,3087,2,2,15,9,17,1,1,0,Semi-Furnished,29606391
Chennai,Anna Nagar,916,3,4,14,2,8,1,0,0,Fully Furnished,5987154
Pune,Baner,2600,4,5,13,18,25,1,1,0,Semi-Furnished,16467409
Delhi NCR,Greater Noida,2287,2,1,15,26,32,0,1,0,Semi-Furnished,17929021
Pune,Baner,537,3,3,23,6,13,1,1,1,Unfurnished,3938303
Pune,Viman Nagar,2855,3,3,8,22,25,1,1,1,Fully Furnished,19069541
Bangalore,Koramangala,1345,3,4,22,4,7,0,1,0,Semi-Furnished,6600874
Mumbai,Powai,1397,2,3,21,23,26,1,0,0,Semi-Furnished,13884395
Bangalore,Indiranagar,552,3,4,20,23,29,0,1,1,Semi-Furnished,3882826
Delhi NCR,Noida Sector 62,1105,1,1,9,26,27,1,0,1,Semi-Furnished,9324941
Hyderabad,HITEC City,951,2,2,14,26,35,1,1,1,Semi-Furnished,6100344
Delhi NCR,Faridabad,960,3,2,22,14,23,1,1,0,Semi-Furnished,7558407
Mumbai,Andheri,1274,1,1,9,1,5,0,0,1,Semi-Furnished,11909482
Chennai,T Nagar,2358,3,4,1,10,12,1,1,1,Unfurnished,14729005
Pune,Hinjewadi,1660,3,2,4,5,12,0,1,1,Semi-Furnished,11912644
Hyderabad,Madhapur,1895,3,2,7,4,11,1,1,1,Semi-Furnished,10835102
Mumbai,Thane,3827,2,1,5,19,25,1,1,0,Semi-Furnished,36336419
Bangalore,Koramangala,2942,5,6,5,6,14,1,1,1,Unfurnished,15384574
Pune,Hinjewadi,1560,3,2,0,3,6,0,0,0,Semi-Furnished,10904381
Delhi NCR,Noida Sector 62,2177,2,1,15,4,6,1,1,0,Fully Furnished,16209861
Bangalore,Hebbal,3718,2,3,17,23,24,1,1,1,Unfurnished,17439380
Mumbai,Kurla,3579,3,3,2,4,7,1,0,0,Unfurnished,32771829
Mumbai,Kurla,3822,4,3,6,26,34,1,1,0,Semi-Furnished,38238699
Delhi NCR,Noida Sector 62,3194,3,4,11,28,36,1,0,0,Fully Furnished,26769343
Hyderabad,Madhapur,2810,3,2,9,26,33,1,1,1,Unfurnished,16062562
Delhi NCR,Noida Sector 62,3179,2,1,21,24,26,1,1,1,Semi-Furnished,23985757
Chennai,T Nagar,1782,2,2,20,9,12,1,1,0,Unfurnished,9835716
Bangalore,HSR Layout,1846,2,3,24,17,24,1,1,0,Unfurnished,9978648
Hyderabad,Jubilee Hills,3077,3,3,9,1,9,1,1,1,Semi-Furnished,16599233
Pune,Hinjewadi,2848,2,2,22,14,23,1,0,1,Semi-Furnished,19052404
Chennai,OMR,2388,2,3,8,8,14,1,0,1,Semi-Furnished,14549914
Hyderabad,HITEC City,984,2,2,10,1,4,1,1,0,Unfurnished,5120161
Bangalore,Whitefield,591,4,3,18,2,11,1,0,1,Semi-Furnished,4060323
Mumbai,Powai,1687,3,4,7,21,26,1,1,0,Semi-Furnished,16887609
Pune,Hinjewadi,1858,2,3,24,19,23,0,1,1,Semi-Furnished,12697267
Delhi NCR,Gurugram,2862,4,3,17,23,32,0,0,0,Fully Furnished,22987995
Bangalore,Indiranagar,2437,1,1,3,23,25,1,0,1,Semi-Furnished,11766415
Chennai,Anna Nagar,3492,1,1,1,1,5,0,1,1,Fully Furnished,20339098
Chennai,T Nagar,2785,2,2,12,1,7,0,1,1,Unfurnished,16021747
Mumbai,Powai,2209,2,2,22,18,24,1,0,1,Fully Furnished,20582166
Mumbai,Andheri,2630,1,1,13,13,18,1,0,1,Unfurnished,24925498
Pune,Viman Nagar,3216,3,3,19,26,33,1,1,0,Fully Furnished,19612748
Delhi NCR,Greater Noida,2489,3,3,21,17,22,1,1,0,Fully Furnished,19583266
Pune,Hinjewadi,3680,3,3,23,20,26,1,0,0,Semi-Furnished,24910423
Mumbai,Andheri,677,3,4,14,0,1,1,1,1,Semi-Furnished,7473655
Mumbai,Kurla,749,3,4,12,6,14,0,1,0,Semi-Furnished,7850393
Chennai,T Nagar,1264,2,3,5,7,12,0,0,1,Semi-Furnished,7489570
Mumbai,Bandra,3214,3,4,19,11,16,0,1,0,Unfurnished,31146205
Hyderabad,Gachibowli,3450,3,4,5,3,9,1,1,1,Semi-Furnished,18302290
Bangalore,HSR Layout,590,4,5,0,22,28,1,0,1,Semi-Furnished,4990148
Mumbai,Bandra,838,2,2,14,24,32,1,0,1,Unfurnished,9168348
Pune,Hinjewadi,2161,1,2,5,6,10,1,1,0,Semi-Furnished,14964077
Delhi NCR,Gurugram,2372,3,2,14,17,21,1,1,0,Fully Furnished,18435847
Delhi NCR,Dwarka,668,3,4,14,17,20,0,1,1,Semi-Furnished,6505159
Delhi NCR,Noida Sector 62,3710,2,1,13,25,34,1,0,1,Fully Furnished,28764763
Hyderabad,HITEC City,3125,3,2,9,9,17,1,1,1,Semi-Furnished,17157475
Pune,Viman Nagar,3755,1,2,7,9,14,1,0,0,Unfurnished,25355356
Hyderabad,Kondapur,1279,5,5,3,5,13,0,1,0,Semi-Furnished,8256127
Mumbai,Powai,669,2,2,24,23,29,0,1,0,Unfurnished,6737920
Bangalore,Hebbal,2909,1,1,21,11,16,1,1,0,Semi-Furnished,15088686
Delhi NCR,Faridabad,2791,1,1,5,9,18,1,0,0,Unfurnished,20390837
Pune,Wakad,637,2,1,19,26,35,1,1,1,Semi-Furnished,5334951
Delhi NCR,Dwarka,3599,1,1,23,12,20,1,0,0,Fully Furnished,24986935
Hyderabad,Madhapur,1018,3,3,20,25,28,1,0,1,Semi-Furnished,6116886
Chennai,T Nagar,1921,4,4,16,29,38,0,0,1,Semi-Furnished,12654369
Mumbai,Bandra,2880,2,2,22,26,32,1,1,0,Unfurnished,25710707
Bangalore,Indiranagar,3512,3,4,23,11,20,0,1,0,Fully Furnished,15724532
Mumbai,Thane,3888,1,2,21,18,19,0,1,0,Semi-Furnished,36810182
